Store Directory,,,,,,,,,,,,,
0252,,,8842 West State Road 84 ,,,,,,,,,,
,,,Davie ,,FL,,33324-4415,,,,,,
,,,,,,,,,,,,,
M,,,Kendall Town And Country ,,,,,,Jerry D. Reed ,Roger I. Paz ,(305) 274 - 2420,Pharmacy,Dade 
0261,,,8250 Mills Drive ,,,,,,,,,,
,,,Miami ,,FL,,33183-4805,,,,,,
,,,,,,,,,,,,,
M,,,Country Club Plaza ,,,,,,Jamie W Laviolette ,Michael G. Farrell ,(305) 822 - 4636,,Dade 
0262,,,18496 N.w. 67th Avenue ,,,,,,,,,,
,,,Hialeah ,,FL,,33015-3440,,,,,,
,,,,,,,,,,,,,
J,,,Oak Hill Village ,,,,,,Stephan M. Walker ,Bryan P. Miller ,(904) 777 - 3122,Pharmacy,Duval 
0263,,,"7628 103rd Street, Suite 24 ",,,,,,,,,,
,,,Jacksonville ,,FL,,32210-8719,,,,,,
,,,,,,,,,,,,,
L,,,Punta Gorda Crossing ,,,,,,Marsha C. Singh ,Randall A Williams ,(941) 575 - 4740,Pharmacy,Charlotte 
0266,,,"2310 Tamiami Trail, Unit 1129 ",,,,,,,,,,
,,,Punta Gorda ,,FL,,33950-5933,,,,,,
,,,,,,,,,,,,,
A,,,Flat Shoals Crossing Shopping Center ,,,,,,Jasmin Ovcina ,Janella R. Long ,(770) 322 - 2380,Pharmacy,De Kalb 
0269,,,3649 Flakes Mill Road ,,,,,,,,,,
,,,Decatur ,,GA,,30034-5218,,,,,,
,,,,,,,,,,,,,
J,,,Metro West Village ,,,,,,Wyatte L. Osteen ,Mark G. Buckner ,(407) 294 - 7104,Pharmacy,Orange 
0276,,,2435 S. Hiawassee Road ,,,,,,,,,,
,,,Orlando ,,FL,,32835-6346,,,,,,
,,,,,,,,,,,,,
M,,,Shops Of San Marco ,,,,,,Timothy J. Redding ,Melissa Macqueen ,(561) 498 - 2229,Pharmacy,Palm Beach 
0279,,,13860 South Jog Road ,,,,,,,,,,
,,,West Delray Beach ,,FL,,33446-5902,,,,,,
,,,,,,,,,,,,,
A,,,Piedmont Commons Shopping Center ,,,,,,Aissata Deme ,John P. Watterson ,(770) 509 - 3980,Pharmacy,Cobb 
0280,,,1050 East Piedmont Rd Suite 130 ,,,,,,,,,,
,,,Marietta ,,GA,,30062-4744,,,,,,
,,,,,,,,,,,,,
A,,,The Peach ,,,,,,Aissata Deme ,James W. Gehring ,(404) 848 - 0330,Pharmacy,Fulton 
0282,,,"2900 Peachtree Road, N.w. ",,,,,,,,,,
,,,Atlanta ,,GA,,30305-4915,,,,,,
,,,,,,,,,,,,,
M,,,Ryanwood Square ,,,,,,David J. Tapia ,Brett L. Tessier ,(772) 569 - 1204,Pharmacy,Indian River 
0284,,,2040 58th Avenue ,,,,,,,,,,
,,,Vero Beach ,,FL,,32966-4646,,,,,,
,,,,,,,,,,,,,
M,,,Riverwalk Shopping Center ,,,,,,David J. Tapia ,Brett L. Tessier ,(772) 589 - 5110,,Indian River 
0287,,,13435 U.s. Highway 1 ,,,,,,,,,,
,,,Sebastian ,,FL,,32958-3757,,,,,,
,,,,,,,,,,,,,
M,,,Country Walk Shopping Center ,,,,,,Jerry D. Reed ,Glen P Weston ,(305) 251 - 9889,,Dade 
0293,,,13735 S.w. 152nd Street ,,,,,,,,,,
,,,Miami ,,FL,,33177-1106,,,,,,
,,,,,,,,,,,,,
M,,,Cypress Lakes Town Center ,,,,,,Jamie W Laviolette ,James Saul ,(954) 973 - 3337,Pharmacy,Broward 
0294,,,1297 S. State Road 7 ,,,,,,,,,,
,,,North Lauderdale ,,FL,,33068-4021,,,,,,
,,,,,,,,,,,,,
J,,,Jamestown Place ,,,,,,Wyatte L. Osteen ,Nicolla D. Binford ,(407) 682 - 4100,Pharmacy,Seminole 
0301,,,951 Service Road 434 North ,,,,,,,,,,
,,,Altamonte Springs ,,FL,,32714-7026,,,,,,
,,,,,,,,,,,,,
M,,,Midway Plaza ,,,,,,Jamie W Laviolette ,James Saul ,(954) 721 - 7800,Pharmacy,Broward 
0302,,,5881 University Drive ,,,,,,,,,Liquor Store,
,,,Tamarac ,,FL,,33321-4618,,,,,,
,,,,,,,,,,,,,
M,,,Flamingo Pines Plaza ,,,,,,Jamie W Laviolette ,Michael G. Farrell ,(954) 437 - 9500,Pharmacy,Broward 
0303,,,170 South Flamingo Road ,,,,,,,,,,
,,,Pembroke Pines ,,FL,,33027-1720,,,,,,
,,,,,,,,,,,,,
L,,,Eagles Park Retail Center ,,,,,,Joseph V. Taylor ,Jeffrey M. Stilwell ,(727) 545 - 8488,,Pinellas 
0305,,,5577 Park Street North ,,,,,,,,,,
,,,St. Petersburg ,,FL,,33709-6309,,,,,,
,,,,,,,,,,,,,
J,,,Newberry Square ,,,,,,David W. Currey ,Jeffrey W. Thompson ,(352) 332 - 0661,,Alachua 
0306,,,1200 N.w. 76th Blvd. ,,,,,,,,,,
,,,Gainesville ,,FL,,32606-6750,,,,,,
,,,,,,,,,,,,,
M,,,Bluffs Square Shopping Center ,,,,,,David J. Tapia ,Lillian L. Cook ,(561) 694 - 2662,,Palm Beach 
0313,,,4060 So. U.s. 1 ,,,,,,,,,,
,,,Jupiter ,,FL,,33477-1121,,,,,,
,,,,,,,,,,,,,
J,,,Island Walk Shopping Center ,,,,,,Stephan M. Walker ,Keith M. Williams ,(904) 277 - 4911,Pharmacy,Nassau 
0322,,,1421 Sadler Road ,,,,,,,,,,
,,,Fernandina Beach ,,FL,,32034-4788,,,,,,
,,,,,,,,,,,,,
M,,,West Boca Plaza ,,,,,,Timothy J. Redding ,Nicholas C. Berardino ,(561) 488 - 5994,Pharmacy,Palm Beach 
0324,,,22973 State Road 7 South ,,,,,,,,,,
,,,Boca Raton ,,FL,,33428-5400,,,,,,
,,,,,,,,,,,,,
M,,,Tamiami Trail Shops ,,,,,,Jerry D. Reed ,Shane C. Nelson ,(305) 221 - 1924,,Dade 
0327,,,13850 Southwest 8th Street ,,,,,,,,,,
,,,Miami ,,FL,,33184-3033,,,,,,
,,,,,,,,,,,,,
M,,,Old Cutler Town Center ,,,,,,Jerry D. Reed ,Glen P Weston ,(305) 235 - 2214,Pharmacy,Dade 
0328,,,20425 Old Cutler Road ,,,,,,,,,,
,,,Cutler Bay ,,FL,,33189-1833,,,,,,
,,,,,,,,,,,,,
J,,,Alafaya Square ,,,,,,Wyatte L. Osteen ,Kelly Wilson ,(407) 366 - 8119,Pharmacy,Seminole 
0329,,,81 Alafaya Woods Blvd. ,,,,,,,,,,
,,,Oviedo ,,FL,,32765-6235,,,,,,
,,,,,,,,,,,,,
J,,,Kirkman Oaks Shopping Center ,,,,,,Wyatte L. Osteen ,Mark G. Buckner ,(407) 293 - 7673,,Orange 
0331,,,4606 Kirkman Road ,,,,,,,,,Liquor Store,
,,,Orlando ,,FL,,32811-2891,,,,,,
,,,,,,,,,,,,,
J,,,Anastasia Plaza ,,,,,,Stephan M. Walker ,Barry M. Rickelman ,(904) 461 - 0231,Pharmacy,St. Johns 
0336,,,1033 A1a Beach Boulevard ,,,,,,,,,Liquor Store,
,,,St. Augustine ,,FL,,32080-6731,,,,,,
,,,,,,,,,,,,,
M,,,East Port Plaza ,,,,,,David J. Tapia ,Dennis J. Sullivan ,(772) 337 - 1600,,St. Lucie 
0340,,,9100 U.s. 1 ,,,,,,,,,,
,,,Port Saint Lucie ,,FL,,34952-3406,,,,,,
,,,,,,,,,,,,,
M,,,El Mercado Shopping Center ,,,,,,Jerry D. Reed ,Carlos R Uz ,(305) 557 - 0566,Pharmacy,Dade 
0343,,,2414 West 60th Street ,,,,,,,,,,
,,,Hialeah ,,FL,,33016-4418,,,,,,
,,,,,,,,,,,,,
M,,,Deerfield Mall ,,,,,,Timothy J. Redding ,Nicholas C. Berardino ,(954) 481 - 2266,Pharmacy,Broward 
0348,,,3740 West Hillsboro Blvd. ,,,,,,,,,,
,,,Deerfield Beach ,,FL,,33442-9411,,,,,,
,,,,,,,,,,,,,
L,,,Oakbridge Square ,,,,,,Ernest P. Helm ,Jason Macklin ,(863) 647 - 3136,Pharmacy,Polk 
0352,,,3636 Harden Blvd. ,,,,,,,,,Liquor Store,
,,,Lakeland ,,FL,,33803-5938,,,,,,
,,,,,,,,,,,,,
L,,,Granada Plaza ,,,,,,Joseph V. Taylor ,April R. Young ,(727) 736 - 9284,Pharmacy,Pinellas 
0353,,,1491 Main Street ,,,,,,,,,,
,,,Dunedin ,,FL,,34698-4612,,,,,,
,,,,,,,,,,,,,
L,,,Lake Miriam Square Shopping Center ,,,,,,Ernest P. Helm ,Jason Macklin ,(863) 646 - 8537,Pharmacy,Polk 
0356,,,4730 South Florida Avenue ,,,,,,,,,,
,,,Lakeland ,,FL,,33813-2181,,,,,,
,,,,,,,,,,,,,
C,,,Anderson Pavilion Shopping Center ,,,,,,Charles N. Gainer ,Donald T. Calabrese ,(864) 231 - 5240,Pharmacy,Anderson 
0360,,,1611 East Greenville Street ,,,,,,,,,,
,,,Anderson ,,SC,,29621-2006,,,,,,
,,,,,,,,,,,,,
L,,,Centergate Village ,,,,,,Marsha C. Singh ,Michael A. Kot ,(941) 378 - 2111,Pharmacy,Sarasota 
0361,,,5804 Bee Ridge Road ,,,,,,,,,Liquor Store,
,,,Sarasota ,,FL,,34233-5051,,,,,,
,,,,,,,,,,,,,
M,,,Promenade Shopping Plaza ,,,,,,David J. Tapia ,Patrick M. Murphy ,(561) 624 - 0935,Pharmacy,Palm Beach 
0367,,,9900 Alternate A1a ,,,,,,,,,,
,,,Palm Beach Gardens ,,FL,,33410-4903,,,,,,
,,,,,,,,,,,,,
M,,,River Run Shopping Center ,,,,,,Jamie W Laviolette ,Michael G. Farrell ,(954) 437 - 6124,Pharmacy,Broward 
0368,,,9951 Miramar Parkway ,,,,,,,,,,
,,,Miramar ,,FL,,33025-2397,,,,,,
,,,,,,,,,,,,,
M,,,Boca Valley Plaza ,,,,,,Timothy J. Redding ,Joshua F. Tenore ,(561) 241 - 9700,Pharmacy,Palm Beach 
0369,,,7431 North Federal Highway ,,,,,,,,,,
,,,Boca Raton ,,FL,,33487-1601,,,,,,
,,,,,,,,,,,,,
M,,,Crosstown Plaza ,,,,,,Timothy J. Redding ,Talla K. Mcgahee ,(561) 687 - 0445,Pharmacy,Palm Beach 
0371,,,2895 N. Military Trail ,,,,,,,,,,
,,,West Palm Beach ,,FL,,33409-2900,,,,,,
,,,,,,,,,,,,,
M,,,Shenandoah Square ,,,,,,Jamie W Laviolette ,Vincent W. Harris ,(954) 472 - 0018,Pharmacy,Broward 
0372,,,13700 State Road 84 ,,,,,,,,,,
,,,Davie ,,FL,,33325-5302,,,,,,
,,,,,,,,,,,,,
L,,,Tri City Plaza ,,,,,,Joseph V. Taylor ,Michael P. Aitken ,(727) 538 - 8500,Pharmacy,Pinellas 
0374,,,5000 East Bay Drive ,,,,,,,,,,
,,,Clearwater ,,FL,,33764-5719,,,,,,
,,,,,,,,,,,,,
M,,,University Park Center North ,,,,,,Jerry D. Reed ,Roger I. Paz ,(305) 552 - 8733,,Dade 
0375,,,1525 S.w. 107th Avenue ,,,,,,,,,,
,,,Miami ,,FL,,33174-2510,,,,,,
,,,,,,,,,,,,,
M,,,Tradewinds Plaza ,,,,,,Jerry D. Reed ,Kevin D. Donlan ,(305) 451 - 0808,Pharmacy,Monroe 
0376,,,101437 Overseas Highway ,,,,,,,,,,
,,,Key Largo ,,FL,,33037-4505,,,,,,
,,,,,,,,,,,,,
J,,,Casselberry Collection ,,,,,,Wyatte L. Osteen ,Abraham E. Gonzalez ,(407) 831 - 2020,Pharmacy,Seminole 
0379,,,3385 S. U.s. 1792 Unit 181 ,,,,,,,,,,
,,,Casselberry ,,FL,,32707-2915,,,,,,
,,,,,,,,,,,,,
J,,,Sun Plaza Shopping Center ,,,,,,James L. Sheppard ,James A. Minor ,(850) 301 - 0033,Pharmacy,Okaloosa 
0383,,,"421 Mary Esther Cut Off, N.w. ",,,,,,,,,,
,,,Ft. Walton Beach ,,FL,,32548-4084,,,,,,
,,,,,,,,,,,,,
M,,,South Vero Square ,,,,,,David J. Tapia ,Brett L. Tessier ,(772) 778 - 9600,Pharmacy,Indian River 
0385,,,810 South U.s. Hwy 1 ,,,,,,,,,,
,,,Vero Beach ,,FL,,32962-4703,,,,,,
,,,,,,,,,,,,,
L,,,Bayside Bridge Plaza ,,,,,,Joseph V. Taylor ,April R. Young ,(727) 725 - 4900,Pharmacy,Pinellas 
0386,,,1520 North Mcmullen Booth Road ,,,,,,,,,,
,,,Clearwater ,,FL,,33759-2594,,,,,,
,,,,,,,,,,,,,
M,,,Village Of Oriole Plaza ,,,,,,Timothy J. Redding ,Melissa Macqueen ,(561) 498 - 2221,Pharmacy,Palm Beach 
0388,,,7375 West Atlantic Avenue ,,,,,,,,,,
,,,Delray Beach ,,FL,,33446-1304,,,,,,
,,,,,,,,,,,,,
J,,,Old St. Augustine Plaza ,,,,,,Stephan M. Walker ,Kristi King ,(904) 262 - 5474,Pharmacy,Duval 
0393,,,"11250 Old St. Augustine Road, Suite 4 ",,,,,,,,,,
,,,Jacksonville ,,FL,,32257-1147,,,,,,
,,,,,,,,,,,,,
M,,,Courtyard Shops At Wellington ,,,,,,Timothy J. Redding ,Danny Barber ,(561) 795 - 8555,Pharmacy,Palm Beach 
0394,,,13880 Wellington Trace ,,,,,,,,,,
,,,Wellington ,,FL,,33414-8553,,,,,,
,,,,,,,,,,,,,
L,,,Gateway Crossing ,,,,,,Joseph V. Taylor ,Michael P. Aitken ,(727) 576 - 5858,Pharmacy,Pinellas 
0395,,,10496 Roosevelt Blvd. North ,,,,,,,,,,
,,,St. Petersburg ,,FL,,33716-3820,,,,,,
,,,,,,,,,,,,,
M,,,Regency Square ,,,,,,Jamie W Laviolette ,Frank S. Ferraro ,(954) 680 - 1900,Pharmacy,Broward 
0396,,,4901 S.w. 148th Avenue ,,,,,,,,,,
,,,Davie ,,FL,,33330-2400,,,,,,
,,,,,,,,,,,,,
M,,,Aberdeen Square ,,,,,,Timothy J. Redding ,George L. Shelby ,(561) 369 - 3500,Pharmacy,Palm Beach 
0397,,,4966 Lechalet Blvd. ,,,,,,,,,Liquor Store,
,,,Boynton Beach ,,FL,,33436-1406,,,,,,
,,,,,,,,,,,,,
L,,,North Pointe Plaza ,,,,,,Ernest P. Helm ,Christopher J. Gordon ,(813) 265 - 3288,Pharmacy,Hillsborough 
0398,,,15151 North Dale Mabry_highway ,,,,,,,,,,
,,,Tampa ,,FL,,33618-1818,,,,,,
,,,,,,,,,,,,,
L,,,Twelve Oaks Plaza ,,,,,,Ernest P. Helm ,Christopher J. Gordon ,(813) 884 - 3764,Pharmacy,Hillsborough 
0399,,,7018 W. Waters Avenue ,,,,,,,,,,
,,,Tampa ,,FL,,33634-2292,,,,,,
,,,,,,,,,,,,,
L,,,Merchants Crossing ,,,,,,Marsha C. Singh ,Jack L. Drew ,(941) 475 - 8823,Pharmacy,Charlotte 
0400,,,"1500 Placida Road, Suite C ",,,,,,,,,Liquor Store,
,,,Englewood ,,FL,,34223-4951,,,,,,
,,,,,,,,,,,,,
M,,,Jupiter Square Shopping Center ,,,,,,David J. Tapia ,Lillian L. Cook ,(561) 743 - 7400,Pharmacy,Palm Beach 
0401,,,95 S Us Highway 1 ,,,,,,,,,,
,,,Jupiter ,,FL,,33477-5117,,,,,,
,,,,,,,,,,,,,
M,,,Hallandale Place S/c ,,,,,,Jamie W Laviolette ,Frank Fratina Jr. ,(954) 454 - 6440,Pharmacy,Broward 
0402,,,1400 E. Hallandale Beach Blvd. ,,,,,,,,,Liquor Store,
,,,Hallandale Beach ,,FL,,33009-4617,,,,,,
,,,,,,,,,,,,,
J,,,Good Homes Plaza ,,,,,,Wyatte L. Osteen ,Jeffrey W. Pevoroff ,(407) 299 - 4550,,Orange 
0405,,,8863 West Colonial Drive ,,,,,,,,,,
,,,Ocoee ,,FL,,34761-6951,,,,,,
,,,,,,,,,,,,,
M,,,Coral Creek Shops ,,,,,,Timothy J. Redding ,Nicholas C. Berardino ,(954) 425 - 0400,Pharmacy,Broward 
0406,,,6570 North State Road 7 ,,,,,,,,,,
,,,Coconut Creek ,,FL,,33073-3625,,,,,,
,,,,,,,,,,,,,
L,,,The Plaza At Palmer Ranch ,,,,,,Marsha C. Singh ,Scott M. Kiesel ,(941) 925 - 4778,Pharmacy,Sarasota 
0409,,,8409 Tamiami Trail South ,,,,,,,,,Liquor Store,
,,,Sarasota ,,FL,,34238-2937,,,,,,
,,,,,,,,,,,,,
L,,,Berkshire Commons ,,,,,,Marsha C. Singh ,Julian A. Agollari ,(239) 455 - 3001,Pharmacy,Collier 
0410,,,7101 Radio Road ,,,,,,,,,,
,,,Naples ,,FL,,34104-6706,,,,,,
,,,,,,,,,,,,,
L,,,Publix At Seven Hills ,,,,,,Joseph V. Taylor ,Allyn D. Welch ,(352) 688 - 0977,Pharmacy,Hernando 
0411,,,160 Mariner Boulevard ,,,,,,,,,,
,,,Spring Hill ,,FL,,34609-5689,,,,,,
,,,,,,,,,,,,,
M,,,Woods Walk Plaza ,,,,,,Timothy J. Redding ,George L. Shelby ,(561) 966 - 9111,Pharmacy,Palm Beach 
0413,,,9855 Lake Worth Road ,,,,,,,,,,
,,,Lake Worth ,,FL,,33467-2305,,,,,,
,,,,,,,,,,,,,
L,,,Riverchase Shopping Center ,,,,,,Marsha C. Singh ,Steven B. Micheli ,(239) 592 - 5005,Pharmacy,Collier 
0414,,,"11200 Tamiami Trail North, Suite 2200 ",,,,,,,,,,
,,,Naples ,,FL,,34110-1640,,,,,,
,,,,,,,,,,,,,
L,,,Coral Landings Shopping Center ,,,,,,Joseph V. Taylor ,April R. Young ,(727) 789 - 1920,Pharmacy,Pinellas 
0415,,,33343 U.s. 19 North ,,,,,,,,,,
,,,Palm Harbor ,,FL,,34684-3128,,,,,,
,,,,,,,,,,,,,
L,,,Bayshore Gardens Shopping Center ,,,,,,Joseph V. Taylor ,John K. Kisgen ,(941) 756 - 3455,Pharmacy,Manatee 
0417,,,6030 14th Street West ,,,,,,,,,Liquor Store,
,,,Bradenton ,,FL,,34207-4104,,,,,,
,,,,,,,,,,,,,
L,,,Camelot Isles Shopping Center ,,,,,,Marsha C. Singh ,Robert W. Hagler ,(239) 945 - 6222,Pharmacy,Lee 
0418,,,"1616 W. Cape Coral Parkway, Suite 5 ",,,,,,,,,,
,,,Cape Coral ,,FL,,33914-6978,,,,,,
,,,,,,,,,,,,,
L,,,Chelsea Place ,,,,,,Joseph V. Taylor ,Chris Mcgough ,(727) 372 - 7400,Pharmacy,Pasco 
0420,,,1346 Seven Springs Blvd ,,,,,,,,,,
,,,New Port Richey ,,FL,,34655-5636,,,,,,
,,,,,,,,,,,,,
M,,,Westwinds Of Boca ,,,,,,Timothy J. Redding ,Nicholas C. Berardino ,(561) 852 - 5580,Pharmacy,Palm Beach 
0421,,,9846 Glades Road ,,,,,,,,,,
,,,Boca Raton ,,FL,,33434-3917,,,,,,
,,,,,,,,,,,,,
J,,,Crown Centre ,,,,,,David W. Currey ,Mark C. Hanley ,(386) 774 - 8255,Pharmacy,Volusia 
0422,,,"2556 Enterprise Road, Suite 100 ",,,,,,,,,Liquor Store,
,,,Orange City ,,FL,,32763-7939,,,,,,
,,,,,,,,,,,,,
M,,,Shoppes Of Palm Bay ,,,,,,David J. Tapia ,Brett L. Tessier ,(321) 727 - 3654,Pharmacy,Brevard 
0424,,,1150 Malabar Rd S.e. Suite 120 ,,,,,,,,,,
,,,Palm Bay ,,FL,,32907-3239,,,,,,
,,,,,,,,,,,,,
L,,,Spirit Lake Crossing ,,,,,,Ernest P. Helm ,Jason Macklin ,(863) 293 - 3804,Pharmacy,Polk 
0425,,,1090 Spirit Lake Road ,,,,,,,,,,
,,,Winter Haven ,,FL,,33880-1226,,,,,,
,,,,,,,,,,,,,
L,,,Colonial Crossings ,,,,,,Marsha C. Singh ,Robert W. Hagler ,(239) 939 - 1771,Pharmacy,Lee 
0426,,,4600 Summerlin Road ,,,,,,,,,,
,,,Ft. Myers ,,FL,,33919-3005,,,,,,
,,,,,,,,,,,,,
J,,,Hunter's Creek Promenade ,,,,,,Wyatte L. Osteen ,Mark S. Mclaughlin ,(407) 850 - 4351,Pharmacy,Orange 
0427,,,3972 Town Center Blvd. ,,,,,,,,,,
,,,Orlando ,,FL,,32837-6103,,,,,,
,,,,,,,,,,,,,
M,,,Woodfield Plaza ,,,,,,Timothy J. Redding ,Joshua F. Tenore ,(561) 241 - 5005,Pharmacy,Palm Beach 
0428,,,3003 Yamato Road  C-9 ,,,,,,,,,,
,,,Boca Raton ,,FL,,33434-5354,,,,,,
,,,,,,,,,,,,,
J,,,Edgewater Commons ,,,,,,David W. Currey ,Mark C. Hanley ,(386) 427 - 6022,Pharmacy,Volusia 
0429,,,2970 S. Ridgewood Ave ,,,,,,,,,,
,,,Edgewater ,,FL,,32141-7527,,,,,,
,,,,,,,,,,,,,
J,,,Baytree Village ,,,,,,James L. Sheppard ,Philip D. Harrison ,(229) 242 - 2409,Pharmacy,Lowndes 
0430,,,1741 Gornto Road ,,,,,,,,,,
,,,Valdosta ,,GA,,31601-8408,,,,,,
,,,,,,,,,,,,,
J,,,Village At Glynn Place ,,,,,,Stephan M. Walker ,Keith M. Williams ,(912) 261 - 4730,Pharmacy,Glynn 
0431,,,"171 Village At Glynn Place, Suite 100 ",,,,,,,,,,
,,,Brunswick ,,GA,,31525-1988,,,,,,
,,,,,,,,,,,,,
M,,,Hollywood Mall ,,,,,,Jamie W Laviolette ,Frank Fratina Jr. ,(954) 964 - 5005,Pharmacy,Broward 
0432,,,3251 Hollywood Blvd. ,,,,,,,,,,
,,,Hollywood ,,FL,,33021-6942,,,,,,
,,,,,,,,,,,,,
J,,,Intracoastal Plaza ,,,,,,Stephan M. Walker ,Scott B. Mcgee ,(904) 223 - 0286,Pharmacy,Duval 
0433,,,14444 Beach Blvd. Unit 6 ,,,,,,,,,Liquor Store,
,,,Jacksonville ,,FL,,32250-2010,,,,,,
,,,,,,,,,,,,,
M,,,Gardens Towne Square ,,,,,,David J. Tapia ,Patrick M. Murphy ,(561) 625 - 9632,Pharmacy,Palm Beach 
0434,,,4200 Northlake Blvd. ,,,,,,,,,,
,,,Palm Beach Gardens ,,FL,,33410-6252,,,,,,
,,,,,,,,,,,,,
J,,,Hunter's Crossing ,,,,,,David W. Currey ,Jeffrey W. Thompson ,(352) 375 - 5310,Pharmacy,Alachua 
0435,,,5200 Nw 43rd Street  Ste 401 ,,,,,,,,,Liquor Store,
,,,Gainesville ,,FL,,32606-4483,,,,,,
,,,,,,,,,,,,,
J,,,The Market At Southside ,,,,,,Wyatte L. Osteen ,Mark G. Buckner ,(407) 872 - 0395,Pharmacy,Orange 
0436,,,2873 South Orange Avenue ,,,,,,,,,Liquor Store,
,,,Orlando ,,FL,,32806-5403,,,,,,
,,,,,,,,,,,,,
J,,,Gateway Crossing ,,,,,,Wyatte L. Osteen ,Nicolla D. Binford ,(407) 522 - 1100,Pharmacy,Seminole 
0442,,,851 South State Road 434 ,,,,,,,,,,
,,,Altamonte Springs ,,FL,,32714-4811,,,,,,
,,,,,,,,,,,,,
J,,,Ormond Towne Square ,,,,,,David W. Currey ,Bryan Sanders ,(386) 673 - 5380,Pharmacy,Volusia 
0446,,,1478 W. Granada Blvd ,,,,,,,,,,
,,,Ormond Beach ,,FL,,32174-9165,,,,,,
,,,,,,,,,,,,,
J,,,La Plaza Grande West ,,,,,,David W. Currey ,Melissa Caldarella ,(352) 750 - 2400,Pharmacy,Lake 
0447,,,1120 Bichara Blvd ,,,,,,,,,,
,,,The Villages ,,FL,,32159-7716,,,,,,
,,,,,,,,,,,,,
L,,,Winter Haven Square ,,,,,,Ernest P. Helm ,Andrew C. Christ ,(863) 324 - 1182,Pharmacy,Polk 
0448,,,6031 Cypress Gardens Blvd ,,,,,,,,,Liquor Store,
,,,Winter Haven ,,FL,,33884-4115,,,,,,
,,,,,,,,,,,,,
C,,,Queensborough S/c ,,,,,,Joseph R Riddle ,Dawne L. Steinbach ,(843) 856 - 3000,Pharmacy,Charleston 
0449,,,1000 Johnnie Dodds Blvd_ste 106 ,,,,,,,,,,
,,,Mt Pleasant ,,SC,,29464-3187,,,,,,
,,,,,,,,,,,,,
J,,,Albany Square ,,,,,,James L. Sheppard ,Philip D. Harrison ,(229) 431 - 2880,Pharmacy,Dougherty 
0450,,,2715 Dawson Road ,,,,,,,,,,
,,,Albany ,,GA,,31707-1673,,,,,,
,,,,,,,,,,,,,
A,,,Athens Pointe Shopping Center ,,,,,,Jasmin Ovcina ,Tammy Quirion ,(706) 208 - 3700,Pharmacy,Clarke 
0451,,,3620 Atlanta Hwy ,,,,,,,,,,
,,,Athens ,,GA,,30606-7219,,,,,,
,,,,,,,,,,,,,
L,,,Santa Barbara Centre ,,,,,,Marsha C. Singh ,Robert W. Hagler ,(239) 458 - 8900,Pharmacy,Lee 
0452,,,"100 Hancock Bridge Pkwy West, 21 ",,,,,,,,,,
,,,Cape Coral ,,FL,,33991-2088,,,,,,
,,,,,,,,,,,,,
L,,,Crossroads Market S/c ,,,,,,Marsha C. Singh ,Steven B. Micheli ,(239) 352 - 2200,Pharmacy,Collier 
0453,,,5991 Pine Ridge Road ,,,,,,,,,,
,,,Naples ,,FL,,34119-3956,,,,,,
,,,,,,,,,,,,,
M,,,Loehmann's Fashion Island ,,,,,,Jerry D. Reed ,Charles S. Anderson ,(305) 931 - 3761,Pharmacy,Dade 
0454,,,18995 Biscayne Blvd ,,,,,,,,,,
,,,Aventura ,,FL,,33180-2818,,,,,,
,,,,,,,,,,,,,
J,,,Camden Woods S/c ,,,,,,Stephan M. Walker ,Keith M. Williams ,(912) 729 - 7878,Pharmacy,Camden 
0455,,,1601 Ga Hwy 40 East ,,,,,,,,,,
,,,Kingsland ,,GA,,31548-6500,,,,,,
,,,,,,,,,,,,,
J,,,Publix At Wilmington Island ,,,,,,Stephan M. Walker ,Keith M. Williams ,(912) 897 - 8100,Pharmacy,Chatham 
0456,,,155 Johnny Mercer Blvd ,,,,,,,,,,
,,,Savannah ,,GA,,31410-2118,,,,,,
,,,,,,,,,,,,,
L,,,Lakewood Plaza ,,,,,,Joseph V. Taylor ,Allyn D. Welch ,(352) 597 - 8500,Pharmacy,Hernando 
0457,,,4365 Commercial Way ,,,,,,,,,Liquor Store,
,,,Spring Hill ,,FL,,34606-1917,,,,,,
,,,,,,,,,,,,,
J,,,University Palms S/c ,,,,,,Wyatte L. Osteen ,Kelly Wilson ,(407) 366 - 9480,Pharmacy,Seminole 
0458,,,4250 Alafaya Trail 148 ,,,,,,,,,,
,,,Oviedo ,,FL,,32765-9430,,,,,,
,,,,,,,,,,,,,
C,,,St. James Shopping Center ,,,,,,Joseph R Riddle ,Juan A. Cuervo ,(843) 569 - 7920,Pharmacy,Berkeley 
0459,,,208 C - St. James Avenue ,,,,,,,,,,
,,,Goose Creek ,,SC,,29445-2994,,,,,,
,,,,,,,,,,,,,
A,,,Publix At Mt. Zion ,,,,,,Aissata Deme ,Trent J. Collins ,(770) 472 - 4000,Pharmacy,Clayton 
0461,,,2035 Mt. Zion Rd. ,,,,,,,,,,
,,,Morrow ,,GA,,30260-3313,,,,,,
,,,,,,,,,,,,,
A,,,Rose Creek Shopping Center ,,,,,,Aissata Deme ,Robert C. Abrahamson ,(770) 516 - 2040,Pharmacy,Cherokee 
0463,,,4403 Towne Lake Parkway ,,,,,,,,,,
,,,Woodstock ,,GA,,30189-8132,,,,,,
,,,,,,,,,,,,,
A,,,Mableton Walk ,,,,,,Aissata Deme ,Bruce C. Humphries ,(770) 819 - 5430,Pharmacy,Cobb 
0464,,,5015 Floyd Road ,,,,,,,,,,
